Date,Issuer,Symbol,Lead/Joint-Lead Managers,Offer Price,Opening Price,1st Day Close,1st Day % Px Chng,$ Chg Opening,$ Chg Close,Star Ratings,Performed,$ Chg Open to Close,% Chg Open to Close
2013-10-25,Sprague Resources LP ,SRLP,Barclays/ J.P. Morgan/ BofA Merrill Lynch,18.0,17.5,17.75,-1.39,-0.5,-0.25,1,,0.25,1.4285714285714286
2013-10-29,Quartet Merger ,QTETU,EarlyBirdCapital,10.0,10.01,10.05,0.5,0.01,0.05,1,,0.04,0.3996003996003996
2013-10-30,Brixmor Property Group ,BRX,BofA Merrill Lynch/ Citigroup/ J.P. Morgan/ Wells Fargo Securities/ Barclays/ Deutsche Bank Securities/ RBC Capital Markets/ UBS Investment Bank,20.0,20.65,20.4,2.0,0.65,0.4,2,,-0.25,-1.2106537530266346
2013-10-30,Criteo S.A.  ,CRTO,J.P. Morgan/ Deutsche Bank Securities/ Jefferies/ Stifel,31.0,42.0,35.39,14.16,11.0,4.39,3,,-6.61,-15.73809523809524
2013-10-30,Surgical Care Affiliates  ,SCAI,J.P. Morgan/ Citigroup,24.0,28.0,27.1,12.92,4.0,3.1,3,,-0.8999999999999999,-3.214285714285714
2013-10-30,Veracyte ,VCYT,Morgan Stanley/ Leerink Swann,13.0,13.03,13.25,1.92,0.03,0.25,2,Missed,0.22,1.688411358403684
2013-10-31,58.com ,WUBA,Morgan Stanley/ Credit Suisse/ Citigroup,17.0,21.2,24.12,41.88,4.2,7.12,3,,2.92,13.773584905660377
2013-10-31,Essent Group Ltd.  ,ESNT,"Goldman, Sachs/ J.P. Morgan/ Credit Suisse/ Barclays",17.0,22.01,21.0,23.53,5.01,4.0,3,,-1.0099999999999998,-4.588823262153565
2013-10-31,Marcus & Millichap  ,MMI,Citigroup/ Goldman Sachs,12.0,13.4,13.42,11.83,1.4,1.42,1,,0.020000000000000018,0.1492537313432837
2013-11-01,Container Store Group   ,TCS,J.P. Morgan/ Barclays/ Credit Suisse,18.0,35.0,36.2,101.11,17.0,18.2,3,,1.1999999999999993,3.4285714285714266
2013-11-01,Qunar Cayman Islands Ltd.   ,QUNR,Goldman Sachs (Asia)/ Deutsche Bank Securities,15.0,28.35,28.4,89.33,13.35,13.4,3,,0.05000000000000071,0.17636684303351222
2013-11-06,Arc Logistics Partners LP ,ARCX,Citigroup/ Barclays/ SunTrust Robinson Humphrey,19.0,19.0,19.0,0.0,0.0,0.0,1,,0.0,0.0
2013-11-06,Avianca Holdings S.A.  ,AVH,J.P. Morgan/ Citigroup,15.0,14.0,14.0,-6.67,-1.0,-1.0,1,,0.0,0.0
2013-11-06,Barracuda Networks   ,CUDA,Morgan Stanley/ J.P. Morgan Securities/ BofA Merrill Lynch,18.0,22.59,21.55,19.72,4.59,3.55,2,,-1.04,-4.603806994245241
2013-11-06,Blue Capital Reinsurance Holdings ,BCRH,"Deutsche Bank Securities/ UBS Investment Bank/ Barclays/ Keefe, Bruyette & Woods (A Stifel Company)",20.0,19.45,18.9,-5.5,-0.55,-1.1,1,,-0.55,-2.827763496143959
2013-11-06,Karyopharm Therapeutics ,KPTI,BofA Merrill Lynch/ Leerink Swann,16.0,17.86,16.05,0.31,1.86,0.05,1,,-1.81,-10.134378499440091
2013-11-07,LGI Homes  ,LGIH, Deutsche Bank Securities/ JMP Securities/ J.P. Morgan ,11.0,12.13,12.9,17.27,1.13,1.9,1,,0.77,6.347897774113767
2013-11-07,Mavenir Systems ,MVNR,Morgan Stanley/ BofA Merrill Lynch/ Deutsche Bank Securities,10.0,11.25,9.64,-3.6,1.25,-0.36,1,,-1.6099999999999999,-14.31111111111111
2013-11-07,"Midcoast Energy Partners, L.P.  ",MEP,BofA Merrill Lynch/ Barclays/ Citigroup/ Credit Suisse/ Deutsche Bank Securities/ Goldman Sachs/ J.P. Morgan/ Morgan Stanley/ Wells Fargo Securities/ UBS Investment Bank,18.0,17.0,17.49,-2.83,-1.0,-0.51,1,,0.49,2.8823529411764706
2013-11-07,Norcraft Companies ,NCFT,Citigroup/ UBS Investment Bank/ Deutsche Bank Securities/ RBC Capital Markets,16.0,15.75,15.5,-3.13,-0.25,-0.5,1,,-0.25,-1.5873015873015872
2013-11-07,StoneCastle Financial ,BANX,"Keefe, Bruyette & Woods (A Stifel Company)/ Baird/ Oppenheimer",25.0,25.0,25.0,0.0,0.0,0.0,1,,0.0,0.0
2013-11-07,Twitter  ,TWTR,Goldman Sachs/ Morgan Stanley/ J.P. Morgan/ BofA Merrill Lynch/ Deutsche Bank Securities,26.0,45.1,44.9,72.69,19.1,18.9,3,,-0.20000000000000284,-0.44345898004435214
2013-11-08,JGWPT Holdings ,JGW,Barclays/ Credit Suisse,14.0,13.37,12.82,-8.43,-0.63,-1.18,1,,-0.5499999999999999,-4.113687359760658
2013-11-08,NMI Holdings ,NMIH,FBR,13.0,14.0,14.0,7.69,1.0,1.0,1,,0.0,0.0
2013-11-13,Chegg ,CHGG,J.P. Morgan/ BofA Merrill Lynch,12.5,10.87,9.68,-22.56,-1.63,-2.82,3,Missed,-1.19,-10.9475620975161
2013-11-13,Dynagas LNG Partners LP ,DLNG,Credit Suisse,18.0,17.0,18.0,0.0,-1.0,0.0,1,,1.0,5.88235294117647
2013-11-13,Extended Stay America/ ESH Hospitality ,STAY,"Deutsche Bank Securities/ Goldman, Sachs/ J.P. Morgan",20.0,22.75,23.87,19.35,2.75,3.87,2,Missed,1.12,4.923076923076923
2013-11-14,Levy Acquisition ,LEVYU,Citigroup,10.0,9.95,10.02,0.2,-0.05,0.02,1,,0.07,0.7035175879396987
2013-11-14,Tandem Diabetes Care ,TNDM,BoA Merrill Lynch/ Piper Jaffray,15.0,19.5,19.26,28.4,4.5,4.26,2,,-0.2400000000000002,-1.2307692307692317
2013-11-14,Houghton Mifflin Harcourt ,HMHC,"Goldman, Sachs/ Morgan Stanley",12.0,14.0,15.86,32.17,2.0,3.86,1,,1.8599999999999999,13.285714285714285
2013-11-15,Relypsa ,RLYP,Morgan Stanley/ BofA Merrill Lynch,11.0,12.59,12.24,11.27,1.59,1.24,1,,-0.3500000000000001,-2.7799841143764903
2013-11-15,zulily ,ZU,Goldman Sachs/ BofA Merrill Lynch/ Citigroup,15.0,19.5,19.26,28.4,4.5,4.26,3,,-0.2400000000000002,-1.2307692307692317
2013-11-16,Wix.com Ltd.  ,WIX,J.P. Morgan/ BofA Merrill Lynch/ RBC Capital Markets,16.5,18.5,16.31,-1.15,2.0,-0.19,3,,-2.19,-11.837837837837837
2013-11-21,Navigator Holdings Ltd ,NVGS,Jefferies/ Morgan Stanley,19.0,20.4,20.0,5.26,1.4,1.0,2,,-0.3999999999999999,-1.96078431372549
2013-11-22,500.com Ltd  ,WBAI,Deutsche Bank Securities,13.0,20.0,20.01,53.92,7.0,7.01,3,,0.009999999999999787,0.04999999999999894
2013-11-22,Oxford Immunotec Global PLC?,OXFD,J.P. Morgan/ Piper Jaffray,12.0,14.0,15.4,28.33,2.0,3.4,2,,1.4,10.0
2013-11-22,Sungy Mobile ,GOMO,Credit Suisse/ J.P. Morgan,11.22,14.11,13.35,18.98,2.89,2.13,3,,-0.7600000000000002,-5.386250885896529
2013-11-22,Vince Holding  ,VNCE,Goldman Sachs/ Baird,20.0,29.5,28.66,43.3,9.5,8.66,3,,-0.8399999999999999,-2.8474576271186436
2013-12-03,Xencor ,XNCR,Credit Suisse/ Leerink Swann,5.5,5.95,8.34,51.64,0.45,2.84,1,,2.3899999999999997,40.168067226890756
2013-12-11,Autohome  ,ATHM,Deutsche Bank Securities/ Goldman Sachs (Asia) L.L.C.,17.0,30.16,30.07,76.88,13.16,13.07,3,,-0.08999999999999986,-0.29840848806366005
2013-12-11,Valero Energy Partners LP ,VLP,J.P. Morgan/ Barclays,23.0,28.25,28.0,21.74,5.25,5.0,3,,-0.25,-0.8849557522123894
2013-12-12,ARAMARK Holdings ,ARMK,"Goldman, Sach/ J.P. Morgan / Credit Suisse/ Morgan Stanley",20.0,20.25,22.7,13.5,0.25,2.7,1,,2.45,12.098765432098766
2013-12-12,CatchMark Timber Trust  ,CTT,Raymond James,13.5,13.5,13.5,0.0,0.0,0.0,1,,0.0,0.0
2013-12-12,Hilton Worldwide Holdings   ,HLT,"Deutsche Bank Securities/ Goldman, Sachs/ BofA Merrill Lynch/ Morgan Stanley",20.0,21.3,21.5,7.5,1.3,1.5,3,,0.19999999999999996,0.9389671361502344
2013-12-12,Kindred Biosciences  ,KIN,BMO Capital Markets/ Guggenheim Securities,7.0,8.75,11.95,70.71,1.75,4.95,1,Missed,3.2,36.57142857142857
2013-12-12,TetraLogic Pharmaceuticals ,TLOG,Oppenheimer & Co.,7.0,7.0,7.0,0.0,0.0,0.0,1,,0.0,0.0
2013-12-13,Cheniere Energy Partners LP Holdings ,CQH,Goldman Sachs/ Morgan Stanley/ Credit Suisse/ RBC Capital Markets,20.0,19.65,19.22,-3.9,-0.36,-0.78,1,,-0.42000000000000004,-2.137404580152672
2013-12-13,Fidelity & Guaranty Life ,FGL,Credit Suisse/ J.P. Morgan/ Jefferies/ Macquarie Capital/ RBC Capital Markets,17.0,18.92,18.86,10.94,1.92,1.86,1,,-0.05999999999999983,-0.317124735729386
2013-12-13,Nimble Storage  ,NMBL,Goldman Sachs/ Morgan Stanley,21.0,31.18,33.93,61.57,10.18,12.93,3,,2.75,8.81975625400898
2013-12-18,AMC Entertainment Holdings ,AMC,Citigroup/ BofA Merrill Lynch/ Barclays/ Credit Suisse,18.0,19.2,18.9,5.0,1.2,0.9,2,,-0.29999999999999993,-1.5624999999999996
2013-12-18,Cambridge Capital Acquisition ,CAMBU,EarlyBirdCapital,10.0,10.0,10.0,0.0,0.0,0.0,1,,0.0,0.0
2014-01-10,GlycoMimetics ,GLYC,Jefferies/ Barclays,8.0,10.4,9.01,12.63,2.4,1.01,2,,-1.39,-13.365384615384615
2014-01-15,"Cypress Energy Partners, L.P. ",CELP,Raymond James/ Baird/ Stifel,20.0,20.0,21.3,6.5,0.0,1.3,1,,1.3,6.5
2014-01-16,American Capital Senior Floating ,ACSF,"Morgan Stanley/ Citigroup/ Deutsche Bank Securities/ Keefe, Bruyette & Woods (A Stifel Company)/ UBS Investment Bank",15.0,13.25,13.38,-10.8,-1.75,-1.62,1,,0.1299999999999999,0.9811320754716973
2014-01-17,CHC Group Ltd. ,HELI,J.P. Morgan/ Barclays/ UBS Investment Bank,10.0,9.3,9.8,-2.0,-0.7,-0.2,1,,0.49999999999999994,5.376344086021504
2014-01-17,EP Energy  ,EPE,Credit Suisse/ J.P. Morgan/ Citigroup/ Goldman Sachs/ Morgan Stanley/ Deutsche Bank Securities/ UBS Investment Bank/ BMO Capital Markets/ RBC Capital Markets/ Wells Fargo Securities,20.0,19.9,18.08,-9.6,-0.1,-1.92,1,,-1.8199999999999998,-9.145728643216081
2014-01-17,Hennessy Capital Acquisition  (HCACU) (u),HCACU,Deutsche Bank Securities,10.0,10.0,10.02,0.2,0.0,0.02,1,,0.02,0.2
2014-01-17,RSP Permian  ,RSPP,"Barclays/ J.P. Morgan/ Tudor, Pickering, Holt/ Raymond James/ RBC Capital Markets/ UBS Investment Bank",19.5,20.5,20.15,3.33,1.0,0.65,2,,-0.35,-1.7073170731707314
2014-01-23,Santander Consumer USA Holdings  ,SC,Citigroup/ J.P. Morgan/BofA Merrill Lynch/ Deutsche Bank Securities/ Santander/ Barclays/ Goldman Sachs/ Morgan Stanley/ RBC Capital Markets/ BMO Capital Markets/ Credit Suisse/ UBS Investment Bank/ Wells Fargo Securities,24.0,25.75,25.28,5.33,1.75,1.28,2,,-0.47,-1.8252427184466018
2014-01-24,Care.com ,CRCM,Morgan Stanley/ BofA Merrill Lynch/ J.P. Morgan,17.0,21.21,24.3,42.94,4.21,7.3,3,,3.09,14.568599717114566
2014-01-24,Rice Energy ,RICE,Barclays/ Citigroup/ Goldman Sachs/ Wells Fargo Securities/ BMO Capital Markets/ RBC Capital Markets,21.0,21.9,21.9,4.29,0.9,0.9,2,,0.0,0.0
2014-01-30,Celladon ,CLDN,Barclays,8.0,9.9,8.18,2.25,1.9,0.18,2,,-1.72,-17.37373737373737
2014-01-30,Dicerna Pharmaceuticals ,DRNA,Jefferies/ Leerink Swann/ Stifel,15.0,30.0,46.0,206.67,15.0,31.0,3,,16.0,53.333333333333336
2014-01-31,Cara Therapeutics ,CARA,Stifel/ Piper Jaffray,11.0,11.62,12.91,17.36,0.62,1.91,2,,1.29,11.101549053356283
2014-01-31,Intrawest Resorts Holdings ,SNOW,Goldman Sachs/ Deutsche Bank Securities/ BofA Merrill Lynch,12.0,11.13,11.9,-0.83,-0.87,-0.1,1,,0.77,6.918238993710692
2014-01-31,Malibu Boats ,MBUU,Raymond James/ Wells Fargo Securities,14.0,17.3,17.75,26.79,3.3,3.75,1,,0.4500000000000002,2.6011560693641624
2014-01-31,New Home Company (The) ,NWHM,Citigroup/ J.P. Morgan/ Credit Suisse,11.0,11.5,12.2,10.91,0.5,1.2,1,,0.7,6.08695652173913
2014-01-31,Trevena ,TRVN,Barclays/ Jefferies,7.0,7.11,6.5,-7.14,0.11,-0.5,2,Missed,-0.61,-8.579465541490858
2014-01-31,Ultragenyx Pharmaceutical ,RARE,J.P. Morgan/ Morgan Stanley,21.0,45.8,42.25,101.19,24.8,21.25,1,,-3.5500000000000007,-7.75109170305677
2014-02-05,Auspex Pharmaceuticals  ,ASPX,Stifel/ BMO Capital Markets,11.0,14.49,15.66,42.36,3.49,4.66,2,,1.17,8.074534161490684
2014-02-05,Biocept  ,BIOC,Aegis Capital,10.0,10.0,9.4,-6.0,0.0,-0.6,1,,-0.6,-6.0
2014-02-05,Continental Building Products ,CBPX,Citigroup/ Credit Suisse/ Barclays/ Deutsche Bank Securities/ RBC Capital Markets,14.0,14.66,15.19,8.5,0.66,1.19,1,,0.5299999999999999,3.615279672578444
2014-02-05,Genocea Biosciences ,GNCA,Citigroup/ Cowen and Company,12.0,11.73,11.0,-8.33,-0.27,-1.0,3,Missed,-0.73,-6.223358908780903
2014-02-05,uniQure B.V.   ,QURE,Jefferies/ Leerink Swann,17.0,17.0,14.61,-14.06,0.0,-2.39,2,Missed,-2.39,-14.058823529411764
2014-02-06,CM Finance?,CMFN,"Raymond James/ Keefe, Bruyette & Woods (A Stifel Company)/ Oppenheimer",15.0,15.3,15.81,5.4,0.3,0.81,1,,0.51,3.3333333333333335
2014-02-06,Egalet   ,EGLT,Stifel/ JMP Securities,12.0,12.5,12.0,0.0,0.5,0.0,2,,-0.5,-4.0
2014-02-06,Eleven Biotherapeutics ,EBIO,Citigroup/ Cowen and Company/ Leerink Swann,10.0,10.38,10.85,8.5,0.38,0.85,2,,0.47,4.527938342967245
2014-02-06,Ladder Capital ,LADR,Deutsche Bank Securities/ Citigroup/ Wells Fargo Securities/ BofA Merrill Lynch/ J.P. Morgan,17.0,16.5,16.99,-0.06,-0.5,-0.01,1,,0.49,2.9696969696969697
2014-02-06,Revance Therapeutics ,RVNC,Cowen and Company/ Piper Jaffray,16.0,21.0,26.85,67.81,5.0,10.85,2,,5.85,27.857142857142858
2014-02-07,Argos Therapeutics  ,ARGS,Piper Jaffray/ Stifel/ JMP Securities,8.0,9.0,8.0,0.0,1.0,0.0,2,,-1.0,-11.11111111111111
2014-02-11,NephroGenex ,NRX,Aegis Capital Corp,12.0,12.12,11.54,-3.83,0.12,-0.46,1,,-0.5800000000000001,-4.785478547854787
2014-02-12,Eagle Pharmaceuticals  ,EGRX,Piper Jaffray/ William Blair,15.0,15.5,12.83,-14.47,0.5,-2.17,2,,-2.67,-17.2258064516129
2014-02-12,Flexion Therapeutics ,FLXN,BMO Capital Markets/ Wells Fargo Securities,13.0,16.0,14.71,13.15,3.0,1.71,1,,-1.29,-8.0625
2014-02-12,Talmer Bancorp ,TLMR,"Keefe, Bruyette & Woods (A Stifel Company )/ J.P.Morgan",13.0,13.75,13.8,6.15,0.75,0.8,2,,0.050000000000000044,0.3636363636363639
2014-02-13,Amedica  ,AMDA,JMP Securities,5.75,6.16,5.39,-6.26,0.41,-0.36,1,,-0.77,-12.5
2014-02-13,Boulevard Acquisition  ,BLVDU,Citigroup,10.0,10.5,10.0,0.0,0.5,0.0,1,,-0.5,-4.761904761904762
2014-02-13,Concert Pharmaceuticals  ,CNCE,UBS Investment Bank/ Wells Fargo Securities,14.0,15.75,14.18,1.29,1.75,0.18,2,,-1.57,-9.968253968253968
2014-02-13,Installed Building Products ,IBP,Deutsche Bank Securities/ UBS Investment Bank,11.0,12.3,12.8,16.36,1.3,1.8,1,,0.5,4.0650406504065035
2014-02-14,Inogen ,INGN,J.P. Morgan/ Leerink Swann,16.0,16.0,15.15,-5.31,0.0,-0.85,3,Missed,-0.85,-5.3125
2014-02-21,Semler Scientific ,SMLR,Aegis Capital Corp,7.0,6.0,6.99,-0.14,-1.0,-0.01,1,,0.99,16.5
2014-02-27,Lumenis Ltd.,LMNS,Goldman Sachs/ Credit Suisse/ Jefferies,12.0,12.5,12.15,1.25,0.5,0.15,1,,-0.35,-2.8
2014-02-28,Varonis Systems ,VRNS,Morgan Stanley/ Barclays Capital/ Jefferies,22.0,39.0,44.0,100.0,17.0,22.0,3,,5.0,12.82051282051282
2014-03-06,TriplePoint Venture Growth BDC ,TPVG,Morgan Stanley/ Wells Fargo Securities/ Goldman Sachs/ Credit Suisse/ UBS Investment Bank,15.0,15.0,15.65,4.33,0.0,0.65,1,,0.65,4.333333333333334
2014-03-07,Aquinox Pharmaceuticals  ,AQXP,Jefferies/ Cowen and Company,11.0,11.8,11.95,8.64,0.8,0.95,2,,0.1499999999999999,1.2711864406779654
2014-03-07,COUPONS.com ,COUP,Goldman Sachs/ Allen & Company/ BofA Merrill Lynch/ RBC Capital Markets,16.0,27.15,30.0,87.5,11.15,14.0,3,,2.8499999999999996,10.497237569060774
2014-03-07,Recro Pharma  ,REPH,Aegis Capital Corp,8.0,8.53,8.3,3.75,0.53,0.3,1,,-0.23000000000000004,-2.696365767878078
2014-03-12,Achaogen ,AKAO,Credit Suisse/ Cowen and Company,12.0,12.85,14.3,19.17,0.85,2.3,2,,1.4499999999999997,11.284046692607003
2014-03-13,Dipexium Pharmaceuticals  ,DPRX,Oppenheimer & Co.,12.0,14.6,14.4,20.0,2.6,2.4,1,Missed,-0.20000000000000018,-1.3698630136986314
2014-03-13,Galmed Pharmaceuticals ,GLMD,Maxim Group LLC,13.5,17.0,14.31,6.0,3.5,0.81,1,,-2.69,-15.823529411764707
2014-03-13,Castlight Health   ,CSLT,Goldman Sachs/ Morgan Stanley,16.0,37.5,39.8,148.75,21.5,23.8,3,,2.3000000000000007,6.133333333333335
2014-03-19,Paylocity Holding  ,PCTY,Deutsche Bank Securities/ BofA Merrill Lynch/ William Blair,17.0,31.0,24.04,41.41,14.0,7.04,3,,-6.96,-22.451612903225808
2014-03-20,Akebia Therapeutics ,AKBA,Morgan Stanley/ Credit Suisse/ UBS Investment Bank,17.0,22.9,26.69,57.0,5.9,9.69,3,,3.789999999999999,16.55021834061135
2014-03-20,MediWound Ltd.   ,MDWD,Credit Suisse/ Jefferies/ BMO Capital Markets,14.0,16.0,17.27,23.36,2.0,3.27,3,,1.27,7.9375
2014-03-20,Q2 Holdings ,QTWO,J.P. Morgan/ Stifel,13.0,16.25,15.17,16.69,3.25,2.17,3,,-1.08,-6.646153846153846
2014-03-21,A10 Networks ,ATEN,Morgan Stanley/ BofA Merrill Lynch/ J.P. Morgan Securities/ RBC Capital Markets,15.0,13.75,16.21,8.07,-1.25,1.21,3,,2.46,17.89090909090909
2014-03-21,Amber Road ,AMBR,Stifel,13.0,17.5,17.0,30.77,4.5,4.0,2,,-0.5,-2.857142857142857
2014-03-21,Borderfree ,BRDR,Credit Suisse/ RBC Capital Markets/ Pacific Crest Securities,16.0,21.0,20.0,25.0,5.0,4.0,3,,-1.0,-4.761904761904762
2014-03-21,Ruthigen ,RTGN,Dawson James Securities,7.25,8.32,7.25,0.0,1.07,0.0,1,,-1.07,-12.860576923076925
2014-03-21,TPG Specialty Lending  ,TSLX,J.P. Morgan/ BofA Merrill Lynch/ Goldman Sachs/ Citigroup/ Wells Fargo Securities/ Barclays,16.0,16.05,16.0,0.0,0.05,0.0,1,,-0.05,-0.3115264797507788
2014-03-21,Versartis  ,VSAR,Morgan Stanley/ Citigroup,21.0,28.0,31.37,49.38,7.0,10.37,3,,3.369999999999999,12.035714285714283
2014-03-26,King Digital Entertainment plc   (KING),KING,J.P. Morgan/ Credit Suisse/ BofA Merrill Lynch/ Barclays/ Deutsche Bank/ RBC Capital Markets,22.5,20.5,19.0,-15.56,-2.0,-3.5,3,Missed,-1.5,-7.317073170731707
2014-03-26,Nord Anglia Education ,NORD,Credit Suisse/ Goldman Sachs/ J.P. Morgan,16.0,17.5,18.0,12.5,1.5,2.0,3,,0.5,2.857142857142857
2014-03-27,Applied Genetic Technologies ,AGTC,BMO Capital Markets/ Wedbush PacGrow Life Sciences,12.0,12.75,14.76,23.0,0.75,2.76,2,,2.01,15.764705882352938
2014-03-27,Square 1 Financial  ,SQBK,"Sandler ONeill & Partners/ Keefe, Bruyette & Woods (A Stifel Company)",18.0,20.0,20.6,14.44,2.0,2.6,2,,0.6000000000000001,3.0000000000000004
2014-03-27,TriNet Group   ,TNET,J.P. Morgan/ Morgan Stanley/ Deutsche Bank Securities,16.0,18.5,19.1,19.38,2.5,3.1,3,,0.6000000000000001,3.2432432432432434
2014-03-28,"2U, Inc. ",TWOU,Goldman Sachs/ Credit Suisse,13.0,13.0,13.98,7.54,0.0,0.98,3,Missed,0.98,7.538461538461538
2014-03-28,Aerohive Networks ,HIVE,Goldman Sachs/ BofA Merrill Lynch,10.0,8.95,10.0,0.0,-1.05,0.0,3,Missed,1.05,11.731843575418996
2014-03-28,Bluerock Residential Growth REIT ,BRG,Wunderlich Securities,14.5,14.58,14.55,0.34,0.08,0.05,1,,-0.03,-0.20576131687242796
2014-03-28,CBS Outdoor Americas   ,CSBSO,Goldman Sachs/ BofA Merrill Lynch/ J.P. Morgan/ Morgan Stanley,28.0,30.1,29.5,5.36,2.1,1.5,2,,-0.6000000000000001,-1.993355481727575
2014-03-28,Energous ,WATT,"MDB Capital Group, LLC",6.0,9.5,10.58,76.33,3.5,4.58,0,,1.08,11.368421052631579
2014-03-28,Everyday Health  ,EVDY,J.P. Morgan/ Credit Suisse/ Citigroup,14.0,14.5,13.5,-3.57,0.5,-0.5,3,Missed,-1.0,-6.896551724137931
2014-04-01,1347 Property Insurance Holdings ,PIH,Aegis Capital Corp,8.0,8.0,7.95,-0.62,0.0,-0.05,1,,-0.05,-0.625
2014-04-02,Rubicon Project (The) ,RUBI,"Morgan Stanley/ Goldman Sachs/ RBC Capital Markets, LLC",15.0,17.5,20.09,33.93,2.5,5.09,1,Missed,2.59,14.799999999999999
2014-04-03,Corium International ,CORI,Jefferies/ Leerink Partners,8.0,8.26,8.0,0.0,0.26,0.0,1,,-0.26,-3.14769975786925
2014-04-03,Tarena International,TEDU,Goldman Sachs (Asia)/ Credit Suisse,9.0,9.86,9.06,0.67,0.86,0.06,2,,-0.8,-8.113590263691686
2014-04-04,Five9 ,FIVN,J.P. Morgan/ Barclays/ BofA Merrill Lynch,7.0,7.95,7.64,9.14,0.95,0.64,1,,-0.30999999999999994,-3.899371069182389
2014-04-04,Grubhub   ,GRUB,Citigroup/ Morgan Stanley,26.0,40.0,34.0,30.77,14.0,8.0,2,,-6.0,-15.0
2014-04-04,IMS Health Holdings  ,IMS,J.P. Morgan/ Goldman Sachs/ Morgan Stanley,20.0,22.18,23.0,15.0,2.18,3.0,2,,0.8199999999999998,3.6970243462578893
2014-04-04,Opower ,OPWR,Morgan Stanley/ Goldman Sachs,19.0,25.0,23.0,21.05,6.0,4.0,3,,-2.0,-8.0
2014-04-09,iKang Healthcare Group ,KANG,BofA Merrill Lynch/ UBS Investment Bank,14.0,16.5,15.2,8.57,2.5,1.2,3,,-1.3,-7.87878787878788
2014-04-09,La Quinta Holdings  ,LQ,J.P. Morgan/ Morgan Stanley/ BofA Merrill Lynch/ Citigroup/ Credit Suisse/ Deutsche Bank Securities/ Goldman Sachs/ Wells Fargo Securities,17.0,16.5,17.12,0.71,-0.5,0.12,1,,0.62,3.7575757575757573
2014-04-10,Adamas Pharmaceuticals ,ADMS,Credit Suisse/ Piper Jaffray,16.0,16.89,14.01,-12.44,0.89,-1.99,2,,-2.88,-17.051509769094135
2014-04-10,Ally Financial ,ALLY,"Citigroup/ Goldman, Sachs/ Morgan Stanley/ Barclays/ Deutsche Bank Securities",25.0,24.25,23.98,-4.08,-0.75,-1.02,1,,-0.27,-1.1134020618556701
2014-04-10,Cerulean Pharma  ,CERU,Leerink Partners,7.0,7.1,6.85,-2.14,0.1,-0.15,1,,-0.25,-3.5211267605633805
2014-04-11,Committed Capital Acquisition Corporation II  ,CCAQU,Broadband Capital Management LLC,5.0,5.05,5.05,1.0,0.05,0.05,1,,0.0,0.0
2014-04-11,"Enable Midstream Partners, LP ",ENBL,Morgan Stanley/ Barclays/ Goldman Sachs,20.0,21.5,22.2,11.0,1.5,2.2,2,,0.7000000000000002,3.2558139534883725
2014-04-11,Farmland Partners   ,FPI,"Baird, BMO Capital Markets, Janney Montgomery Scott",14.0,13.75,12.98,-7.29,-0.25,-1.02,1,,-0.77,-5.6000000000000005
2014-04-11,Phibro Animal Health ,PAHC,BofA Merrill Lynch/ Morgan Stanley/ Barclays,15.0,16.31,17.0,13.33,1.31,2.0,1,,0.69,4.230533415082771
2014-04-11,Zoe's Kitchen  ,ZOES,Jefferies/ Piper Jaffray/ Baird,15.0,25.65,24.72,64.8,10.65,9.72,3,,-0.9299999999999997,-3.625730994152046
2014-04-15,City Office REIT  ,CIO,Janney Montgomery Scott/ Wunderlich Securities/ Oppenheimer,12.5,12.5,12.4,-0.8,0.0,-0.1,1,,-0.1,-0.8
2014-04-15,Paycom Software ,PAYC,Barclays/ J.P. Morgan,15.0,17.9,15.35,2.33,2.9,0.35,1,,-2.55,-14.24581005586592
2014-04-16,Moelis  ,MC,Goldman Sachs/ Morgan Stanley/ Moelis & Company,25.0,27.0,26.15,4.6,2.0,1.15,1,,-0.8500000000000001,-3.1481481481481484
2014-04-16,Opus Bank  ,OPB,"J.P. Morgan Securities/ Credit Suisse/ Sandler ONeill & Partners/ Keefe, Bruyette & Woods, Inc. (A Stifel Company)",30.0,30.0,29.33,-2.23,0.0,-0.67,1,,-0.67,-2.2333333333333334
2014-04-16,TriVascular Technologies  ,TRIV,J.P. Morgan/ Credit Suisse,12.0,11.35,13.79,14.92,-0.65,1.79,1,,2.44,21.497797356828194
2014-04-17,Leju Holdings Limited ,LEJU,Credit Suisse/ J.P. Morgan,10.0,10.8,11.86,18.6,0.8,1.86,1,,1.06,9.814814814814815
2014-04-17,Sabre  ,SABR,Morgan Stanley/ Goldman Sachs/ BofA Merrill Lynch/ Deutsche Bank Securities,16.0,16.79,16.5,3.13,0.79,0.5,1,,-0.29000000000000004,-1.7272185824895776
2014-04-17,Sportsmans Warehouse Holdings  ,SPWH,Credit Suisse/ Goldman Sachs,9.5,9.5,9.75,2.63,0.0,0.25,1,,0.25,2.631578947368421
2014-04-17,Vital Therapies ,VTL,BofA Merrill Lynch/ Credit Suisse,12.0,12.25,12.0,0.0,0.25,0.0,1,,-0.25,-2.0408163265306123
2014-04-17,Weibo,WB,Goldman Sachs (Asia)/ Credit Suisse,17.0,16.27,20.24,19.06,-0.73,3.24,1,,3.97,24.400737553779965
2014-04-25,Quotient ,QTNTU,UBS Investment Bank/ Baird/ Cowen ,8.0,7.9,7.45,-6.88,-0.1,-0.55,1,,-0.45000000000000007,-5.69620253164557
